,id,player_name,team_title,games,time,goals,xG,xG_diff,assists,xA,xA_diff,shots,key_passes,yellow_cards,npg,npxG,xGChain,xGBuildup
0,647,Harry Kane,Tottenham,35,3097,23,22.174858909100294,0.8251410908997059,14,7.577093588188291,6.422906411811709,138,49,1,19,19.130183439701796,24.995648321695626,4.451256847940385
1,1250,Mohamed Salah,Liverpool,37,3085,22,20.250846637412906,1.7491533625870943,5,6.528526101261377,-1.5285261012613773,126,55,0,16,15.683833638206124,28.968233548104763,9.800235655158758
2,1228,Bruno Fernandes,Manchester United,37,3117,18,16.0194544615224,1.9805455384775996,12,11.474995978176594,0.5250040218234062,121,95,6,9,8.40783962700516,26.911412378773093,11.93228487111628
3,453,Son Heung-Min,Tottenham,37,3139,17,11.023286756128073,5.976713243871927,10,9.512992469593883,0.48700753040611744,68,75,0,16,10.26211790367961,20.6719155497849,6.608751138672233
4,822,Patrick Bamford,Leeds,38,3085,17,18.401862610131502,-1.4018626101315022,7,3.7822465524077415,3.2177534475922585,107,30,3,15,16.87952494621277,23.394952706992626,4.131795546039939
5,5555,Dominic Calvert-Lewin,Everton,33,2878,16,18.210513669997454,-2.2105136699974537,0,2.101818833500147,-2.101818833500147,83,18,3,16,18.210513669997454,19.884306475520134,4.270797714591026
6,755,Jamie Vardy,Leicester,34,2848,15,19.94294610992074,-4.94294610992074,9,5.087881522253156,3.9121184777468443,82,28,1,7,13.0924265794456,18.227907367050648,2.41258773393929
7,8865,Ollie Watkins,Aston Villa,37,3330,14,16.280177645385265,-2.2801776453852654,5,5.314029491506517,-0.31402949150651693,98,45,2,13,14.757840014994144,22.014020785689354,5.3349911738187075
8,3277,Alexandre Lacazette,Arsenal,31,1939,13,12.028909418731928,0.9710905812680721,2,2.209213115274906,-0.20921311527490616,45,22,3,10,9.745402876287699,14.361542394384742,2.9379407837986946
9,314,Ilkay Gündogan,Manchester City,28,2033,13,9.566883080638945,3.433116919361055,2,3.8162196557968855,-1.8162196557968855,54,42,1,12,8.044545345939696,19.286811731755733,10.148374736309052
10,620,Kelechi Iheanacho,Leicester,25,1452,12,9.048596148379147,2.951403851620853,2,3.534099193289876,-1.534099193289876,59,28,1,12,8.287427310831845,13.961563635617495,3.4299153089523315
11,986,Danny Ings,Southampton,29,2200,12,8.276573244482279,3.723426755517721,4,2.3112305803224444,1.6887694196775556,57,22,1,10,6.7542355209589005,10.482218006625772,2.4790408574044704
12,468,Callum Wilson,Newcastle United,26,2079,12,13.59009125083685,-1.5900912508368492,5,3.046300631016493,1.9536993689835072,49,17,2,8,10.545415870845318,14.205592930316925,1.0525451973080635
13,4456,Chris Wood,Burnley,33,2765,12,12.954135425388813,-0.954135425388813,3,2.03811838850379,0.9618816114962101,70,23,0,10,11.431797690689564,13.585281524807215,2.1498517598956823
14,556,Marcus Rashford,Manchester United,37,2941,11,9.579709991812706,1.420290008187294,9,4.185122115537524,4.814877884462476,79,44,4,11,9.579709991812706,20.441910162568092,8.927207557484508
15,2251,Gareth Bale,Tottenham,20,909,11,5.797857677564025,5.202142322435975,2,1.842241395264864,0.15775860473513603,38,21,1,11,5.797857677564025,8.149640910327435,2.5945137250237167
16,838,Sadio Mané,Liverpool,35,2805,11,14.828547755256295,-3.828547755256295,7,7.787754854187369,-0.7877548541873693,94,61,3,11,14.828547755256295,24.99892319738865,6.057656282559037
17,522,Wilfried Zaha,Crystal Palace,30,2615,11,8.804439894855022,2.1955601051449776,2,3.7028211038559675,-1.7028211038559675,60,30,6,9,7.282102234661579,13.579472474753857,3.6344361882656813
18,7153,Matheus Pereira,West Bromwich Albion,33,2594,11,6.948316538706422,4.051683461293578,6,6.355539299547672,-0.35553929954767227,65,58,2,7,3.9036410860717297,10.857054157182574,3.75792377255857
19,318,Pierre-Emerick Aubameyang,Arsenal,29,2333,10,10.450051955878735,-0.4500519558787346,3,2.4313493398949504,0.5686506601050496,57,22,2,8,8.927714295685291,15.113904064521194,3.955129318870604
20,8288,Tomas Soucek,West Ham,38,3420,10,8.982983335852623,1.017016664147377,1,2.4447560105472803,-1.4447560105472803,64,18,7,10,8.982983335852623,16.99843479692936,8.716958418488503
21,618,Raheem Sterling,Manchester City,31,2539,10,12.050674013793468,-2.0506740137934685,7,6.628709886223078,0.3712901137769222,70,39,4,10,11.289505157619715,25.88372514024377,12.17315935343504
22,5612,Anwar El Ghazi,Aston Villa,28,1612,10,9.037517840974033,0.9624821590259671,0,1.8828656133264303,-1.8828656133264303,64,26,2,6,5.99284244235605,7.845562790520489,2.6913463715463877
23,5656,Nicolas Pepe,Arsenal,29,1602,10,6.000206441618502,3.999793558381498,1,1.0121600376442075,-0.012160037644207478,47,11,1,9,5.239037621766329,9.35974013991654,4.217725777998567
24,3294,Edinson Cavani,Manchester United,26,1355,10,8.603231720626354,1.3967682793736458,3,2.3172435145825148,0.6827564854174852,34,14,4,10,8.603231720626354,12.259187385439873,2.730645166710019
25,531,Michail Antonio,West Ham,26,1993,10,14.138838540762663,-4.138838540762663,5,3.1944228131324053,1.8055771868675947,63,27,3,10,14.138838540762663,19.273825880140066,2.7705206014215946
26,606,Christian Benteke,Crystal Palace,30,1824,10,7.457401188090444,2.5425988119095564,1,0.6976262861862779,0.30237371381372213,71,15,1,10,7.457401188090444,8.47283953242004,3.153553775511682
27,750,Riyad Mahrez,Manchester City,27,1961,9,6.23244518134743,2.7675548186525702,6,6.086525144055486,-0.08652514405548573,58,45,0,9,6.23244518134743,18.846324333921075,9.170806819573045
28,482,Roberto Firmino,Liverpool,36,2882,9,12.860213406383991,-3.8602134063839912,7,6.116863399744034,0.8831366002559662,83,44,2,9,12.860213406383991,25.271457761526108,10.198550110682845
29,558,Jesse Lingard,West Ham,16,1434,9,5.249168518930674,3.7508314810693264,4,2.329288413748145,1.670711586251855,42,18,3,8,3.726830892264843,10.095708649605513,5.690425142645836
30,6681,Harvey Barnes,Leicester,25,1954,9,6.697319919243455,2.302680080756545,4,1.7716880273073912,2.228311972692609,56,26,0,9,6.697319919243455,8.893774410709739,1.5948405284434557
31,7700,Che Adams,Southampton,36,2685,9,12.118734162300825,-3.118734162300825,5,5.227753505110741,-0.22775350511074066,55,37,1,9,12.118734162300825,14.486911714076996,2.7446243297308683
32,6854,Diogo Jota,Liverpool,19,1114,9,7.05772053822875,1.9422794617712498,0,1.7625210750848055,-1.7625210750848055,46,12,2,9,7.05772053822875,10.972974702715874,4.0760964918881655
33,6055,Phil Foden,Manchester City,28,1606,9,6.083393443375826,2.916606556624174,5,4.749281365424395,0.2507186345756054,45,36,0,9,6.083393443375826,13.83503944799304,5.486512366682291
34,5543,Gabriel Jesus,Manchester City,29,2053,9,9.653353471308947,-0.6533534713089466,4,3.5496952617540956,0.45030473824590445,55,31,2,9,9.653353471308947,17.878496561199427,6.233648158609867
35,6630,Joe Willock,Newcastle United,14,986,8,4.84517777711153,3.1548222228884697,0,0.6722021475434303,-0.6722021475434303,19,8,0,8,4.084008999168873,6.487727362662554,2.772796125151217
36,843,James Ward-Prowse,Southampton,38,3420,8,5.4420363157987595,2.5579636842012405,7,4.070979097858071,2.9290209021419287,43,60,5,5,2.3973609507083893,10.637730238959193,9.40103399939835
37,7711,David McGoldrick,Sheffield United,35,2409,8,7.6057522259652615,0.39424777403473854,1,1.11661896109581,-0.11661896109580994,71,17,7,8,7.6057522259652615,9.950739227235317,3.2536970684304833
38,8718,Stuart Dallas,Leeds,38,3412,8,4.457073524594307,3.542926475405693,2,2.084683418273926,-0.08468341827392578,48,26,7,8,4.457073524594307,18.534343764185905,13.809802262112498
39,6818,James Maddison,Leicester,31,2123,8,3.827569866552949,4.172430133447051,5,5.386723920702934,-0.38672392070293427,75,50,4,8,3.827569866552949,11.743431102484465,6.073130352422595
40,8720,Jack Harrison,Leeds,36,2871,8,6.254042700864375,1.7459572991356254,8,7.5230593085289,0.47694069147109985,46,59,2,8,6.254042700864375,19.39748965576291,8.035575423389673
41,3621,Neal Maupay,Brighton,33,2526,8,13.773534506559372,-5.773534506559372,2,4.277407880872488,-2.277407880872488,71,32,1,5,10.728932749480009,17.157539159059525,3.381784765049815
42,1776,Jarrod Bowen,West Ham,38,2599,8,7.988894352689385,0.011105647310614586,5,5.229475776664913,-0.2294757766649127,55,29,0,8,7.988894352689385,14.171939106658101,3.0969949951395392
43,7490,Mason Greenwood,Manchester United,31,1825,7,6.975748036056757,0.024251963943243027,2,2.4278998095542192,-0.42789980955421925,67,14,2,7,6.975748036056757,14.031832756474614,5.954058945178986
44,695,Bertrand Traoré,Aston Villa,36,2362,7,6.304105126298964,0.695894873701036,6,4.570987721905112,1.4290122780948877,64,35,1,7,6.304105126298964,9.835355166345835,1.3322140527889132
45,6026,Richarlison,Everton,34,2883,7,10.67026119865477,-3.670261198654771,3,3.3947611711919308,-0.39476117119193077,81,25,4,6,9.909092361107469,15.864714227616787,5.1744528617709875
46,2381,Rodrigo,Leeds,26,1285,7,5.755642192438245,1.2443578075617552,2,3.200529370456934,-1.200529370456934,46,31,3,7,5.755642192438245,10.81597439199686,4.3486531134694815
47,6441,Ferrán Torres,Manchester City,24,1305,7,5.7287076292559505,1.2712923707440495,2,2.202425992116332,-0.20242599211633205,36,18,1,7,5.7287076292559505,10.002996038645506,2.9583620112389326
48,1389,Jorginho,Chelsea,28,2022,7,6.972690678201616,0.02730932179838419,1,1.954869382083416,-0.954869382083416,14,24,2,0,0.12224532943218946,11.383730475790799,10.87897537369281
49,675,Jack Grealish,Aston Villa,26,2187,6,5.192683823406696,0.8073161765933037,10,9.334136627614498,0.6658633723855019,50,81,5,6,5.192683823406696,17.48746880888939,6.972043983638287
50,65,Timo Werner,Chelsea,35,2605,6,13.432795586064458,-7.432795586064458,8,6.66727664321661,1.33272335678339,80,36,2,6,13.432795586064458,20.533462934195995,5.242121719755232
51,8026,Raphinha,Leeds,30,2369,6,6.219142843037844,-0.2191428430378437,9,9.524860586971045,-0.5248605869710445,67,65,3,6,6.219142843037844,16.792777836322784,6.679691860452294
52,2249,James Rodríguez,Everton,23,1802,6,3.3635378424078226,2.6364621575921774,4,5.439711567014456,-1.4397115670144558,37,40,4,6,3.3635378424078226,12.033004865050316,7.104181377217174
53,714,Gylfi Sigurdsson,Everton,36,2250,6,6.404703327454627,-0.40470332745462656,5,4.837685821577907,0.1623141784220934,49,44,2,3,3.360027943737805,8.475105920806527,3.660514172166586
54,702,Tammy Abraham,Chelsea,22,1027,6,6.189150683581829,-0.18915068358182907,1,0.7214874606579542,0.2785125393420458,32,9,0,6,6.189150683581829,7.9011704083532095,2.1223282255232334
55,447,Kevin De Bruyne,Manchester City,25,2008,6,9.98343913257122,-3.9834391325712204,12,10.9582067001611,1.0417932998389006,81,79,1,4,7.699932523071766,22.51689299941063,11.297133274376392
56,501,Danny Welbeck,Brighton,24,1551,6,7.380381532013416,-1.3803815320134163,1,3.231366850435734,-2.231366850435734,35,22,0,6,6.6192494705319405,10.265666516497731,1.476512636989355
57,7768,Mason Mount,Chelsea,36,2891,6,6.884880336001515,-0.8848803360015154,5,9.847691355273128,-4.8476913552731276,82,87,2,5,6.123711509630084,21.69607448298484,12.443149040453136
58,5956,Youri Tielemans,Leicester,38,3359,6,4.168203926645219,1.8317960733547807,4,3.312251338735223,0.6877486612647772,48,49,6,4,2.6458663111552596,18.97534204274416,14.94546852633357
59,6827,Bobby Reid,Fulham,33,2394,5,4.269851532764733,0.7301484672352672,2,1.3097007106989622,0.6902992893010378,34,14,7,5,4.269851532764733,8.202645358629525,3.1313844807446003
60,935,Kurt Zouma,Chelsea,24,2024,5,3.1368534453213215,1.8631465546786785,0,0.08146697096526623,-0.08146697096526623,27,4,3,5,3.1368534453213215,6.216146335937083,6.133133308030665
61,6382,Pedro Neto,Wolverhampton Wanderers,31,2570,5,5.494995640590787,-0.49499564059078693,6,5.738268097862601,0.2617319021373987,62,61,4,5,5.494995640590787,11.516661681234837,4.206935252994299
62,2335,Pablo Fornals,West Ham,33,2603,5,6.74941030330956,-1.7494103033095598,4,2.532995485700667,1.467004514299333,50,31,3,5,6.74941030330956,16.320041246712208,8.427109042182565
63,6853,Rúben Neves,Wolverhampton Wanderers,36,2681,5,4.744082774966955,0.2559172250330448,1,2.061172847636044,-1.061172847636044,67,33,7,2,2.460576256737113,6.995869668200612,4.673971687443554
64,4476,Callum Robinson,West Bromwich Albion,28,1580,5,3.2030633985996246,1.7969366014003754,0,1.0499632060527802,-1.0499632060527802,31,16,0,5,3.2030633985996246,5.2165407538414,1.5963355377316475
65,6048,Lewis Dunk,Brighton,33,2934,5,2.7090762509033084,2.2909237490966916,0,0.830638368614018,-0.830638368614018,32,10,5,5,2.7090762509033084,8.376229837536812,7.971441999077797
66,7698,Leandro Trossard,Brighton,35,2647,5,5.412756389006972,-0.4127563890069723,5,5.398416234180331,-0.39841623418033123,58,51,2,5,5.412756389006972,15.99893451668322,7.631562136113644
67,7322,Bukayo Saka,Arsenal,32,2577,5,7.169173587113619,-2.169173587113619,3,4.511790654622018,-1.5117906546220183,61,38,1,5,7.169173587113619,18.292466390877962,9.180439569987357
68,4381,Mateusz Klich,Leeds,35,2404,4,2.999958790373057,1.0000412096269429,5,3.6508504655212164,1.3491495344787836,36,44,6,2,1.4776211227290332,14.60811685398221,10.386438000015914
69,7420,Miguel Almirón,Newcastle United,34,2458,4,3.509381879121065,0.49061812087893486,1,3.1359253535047174,-2.1359253535047174,33,31,3,4,3.509381879121065,9.295024225488305,3.899067119695246
70,87,Joelinton,Newcastle United,31,2006,4,5.631002204492688,-1.6310022044926882,2,2.366481453180313,-0.3664814531803131,43,17,3,3,4.869833366945386,9.268310604617,3.2849576491862535
71,4105,Raúl Jiménez,Wolverhampton Wanderers,10,824,4,2.3609096854925156,1.6390903145074844,0,0.6329625025391579,-0.6329625025391579,26,6,0,4,2.3609096854925156,3.6840762607753277,1.2332111839205027
72,8778,Fabio Silva,Wolverhampton Wanderers,32,1341,4,6.13615732640028,-2.13615732640028,3,1.1684245318174362,1.8315754681825638,48,11,2,3,5.374988496303558,5.087808325886726,1.0827536787837744
73,2662,Christian Pulisic,Chelsea,27,1739,4,6.775412477552891,-2.7754124775528908,2,2.7612321693450212,-0.7612321693450212,43,25,2,4,6.775412477552891,14.593857947736979,7.101119593717158
74,8706,Eberechi Eze,Crystal Palace,34,2570,4,2.494572142139077,1.5054278578609228,6,3.741961938329041,2.258038061670959,37,42,3,4,2.494572142139077,7.996477495878935,3.959954559803009
75,502,Olivier Giroud,Chelsea,17,750,4,5.070415806025267,-1.0704158060252666,0,1.1757991276681423,-1.1757991276681423,29,6,1,4,5.070415806025267,5.245491370558739,1.7113372217863798
76,619,Sergio Agüero,Manchester City,12,556,4,3.716518562287092,0.2834814377129078,1,1.315659787505865,-0.3156597875058651,19,7,0,3,2.1941808788105845,4.158569987863302,1.2831713519990444
77,586,John Stones,Manchester City,22,1933,4,2.501298673450947,1.4987013265490532,0,0.04683952126652002,-0.04683952126652002,15,2,0,4,2.501298673450947,10.388179659843445,10.28851056098938
78,5560,Scott McTominay,Manchester United,32,2121,4,1.8477440048009157,2.1522559951990843,1,2.11461328715086,-1.1146132871508598,26,17,3,4,1.8477440048009157,10.912294186651707,7.904809940606356
79,5556,Ademola Lookman,Fulham,34,2765,4,6.251116008497775,-2.2511160084977746,4,5.25840737298131,-1.25840737298131,69,61,5,4,5.48994714114815,15.355220101773739,7.334159415215254
80,553,Anthony Martial,Manchester United,22,1494,4,7.405651165172458,-3.4056511651724577,3,2.6198029601946473,0.3801970398053527,42,17,0,4,7.405651165172458,11.814813017845154,3.3195053301751614
81,6893,Stuart Armstrong,Southampton,33,2791,4,2.640008491463959,1.3599915085360408,5,2.9013565443456173,2.0986434556543827,54,35,3,4,2.640008491463959,10.028461560606956,6.737702840939164
82,5220,Kai Havertz,Chelsea,27,1523,4,6.352183712646365,-2.352183712646365,3,1.553381915204227,1.446618084795773,33,18,2,4,6.352183712646365,10.382943627424538,4.811911249533296
83,964,Kyle Bartley,West Bromwich Albion,30,2581,3,2.6014003232121468,0.39859967678785324,1,0.7599650248885155,0.24003497511148453,14,7,4,3,2.6014003232121468,2.48464941047132,1.4993401113897562
84,1017,Matej Vydra,Burnley,28,1363,3,5.373272832483053,-2.373272832483053,2,2.1183407343924046,-0.11834073439240456,35,14,0,3,5.373272832483053,6.425857454538345,1.0472040101885796
85,669,Ashley Westwood,Burnley,38,3412,3,1.0059903170913458,1.9940096829086542,3,6.534150272607803,-3.5341502726078033,19,52,7,3,1.0059903170913458,10.02816173247993,6.304798097349703
86,4422,Ashley Barnes,Burnley,22,1342,3,3.874066237360239,-0.874066237360239,0,0.8005475150421262,-0.8005475150421262,38,19,4,2,3.1128973700106144,4.19031529314816,1.1986291762441397
87,8291,Daniel Podence,Wolverhampton Wanderers,24,1718,3,2.744377875700593,0.255622124299407,2,1.8394327834248543,0.16056721657514572,32,21,3,3,2.744377875700593,6.725102685391903,2.910881344228983
88,3491,Romain Saiss,Wolverhampton Wanderers,27,2409,3,3.169141481630504,-0.16914148163050413,0,0.6693505402654409,-0.6693505402654409,28,5,2,3,3.169141481630504,4.751177296042442,3.9122766880318522
89,782,Ben Chilwell,Chelsea,27,2296,3,2.9848903995007277,0.015109600499272346,5,2.455677840858698,2.544322159141302,27,30,3,3,2.9848903995007277,11.330961346626282,8.155131921172142
90,9290,Mbaye Diagne,West Bromwich Albion,16,1205,3,6.247825153172016,-3.247825153172016,2,0.9861007407307625,1.0138992592692375,25,10,2,3,6.247825153172016,8.729950740933418,1.773010155186057
91,773,Aleksandar Mitrovic,Fulham,27,1369,3,5.677362998947501,-2.677362998947501,3,2.9247111547738314,0.07528884522616863,59,23,3,2,4.1550253089517355,7.808299113065004,1.8494821228086948
92,111,Jannik Vestergaard,Southampton,30,2571,3,2.1054082941263914,0.8945917058736086,0,0.7408252637833357,-0.7408252637833357,23,7,3,3,2.1054082941263914,6.064834667369723,5.990050286054611
93,3683,Ivan Cavaleiro,Fulham,36,2477,3,5.548666689544916,-2.548666689544916,0,2.68047393579036,-2.68047393579036,47,42,2,2,4.026328969746828,8.240886438637972,2.8567301016300917
94,1740,Paul Pogba,Manchester United,26,1893,3,2.9882028456777334,0.011797154322266579,3,2.066863002255559,0.933136997744441,31,24,3,3,2.9882028456777334,11.6914734095335,7.444205395877361
95,592,Ross Barkley,Aston Villa,24,1539,3,3.6824169689789414,-0.6824169689789414,1,4.2037634532898664,-3.2037634532898664,38,39,0,3,3.6824169689789414,9.674292768351734,3.627397581934929
96,503,Theo Walcott,Southampton,21,1650,3,2.280676642432809,0.7193233575671911,3,1.2631027586758137,1.7368972413241863,29,17,0,3,2.280676642432809,5.551979407668114,2.2335501089692116
97,1653,Michael Keane,Everton,35,2986,3,1.5046916585415602,1.4953083414584398,1,1.0852528270334005,-0.08525282703340054,16,7,4,3,1.5046916585415602,6.951784314587712,6.675621526315808
98,5962,Tanguy NDombele Alvaro,Tottenham,33,2141,3,1.5304815424606204,1.4695184575393796,2,2.1263335961848497,-0.12633359618484974,18,14,3,3,1.5304815424606204,10.934965118765831,8.005785129964352
99,3428,Hélder Costa,Leeds,22,1152,3,2.598154854029417,0.40184514597058296,3,0.6283337883651257,2.3716662116348743,16,7,0,3,2.598154854029417,4.516011323779821,2.2073262743651867
100,101,Allan Saint-Maximin,Newcastle United,25,1578,3,2.8259131088852882,0.17408689111471176,4,4.013324308209121,-0.013324308209121227,30,29,0,3,2.8259131088852882,10.59472032263875,4.22400295548141
101,3293,Lucas Moura,Tottenham,30,1392,3,1.9466326590627432,1.0533673409372568,4,2.0640352852642536,1.9359647147357464,18,16,1,3,1.9466326590627432,7.51403795927763,5.200064562261105
102,7723,John McGinn,Aston Villa,37,3330,3,2.166595253162086,0.833404746837914,5,3.5017576599493623,1.4982423400506377,45,42,12,3,2.166595253162086,14.868267310783267,9.945619264617562
103,5595,Daniel James,Manchester United,15,920,3,2.312423251569271,0.6875767484307289,1,1.3286132868379354,-0.32861328683793545,17,10,3,3,2.312423251569271,5.241103306412697,2.1443817038089037
104,6144,Sébastien Haller,West Ham,16,933,3,2.554668180644512,0.4453318193554878,0,1.134867813438177,-1.134867813438177,25,10,0,3,2.554668180644512,3.66033024340868,0.8529489319771528
105,804,Craig Dawson,West Ham,22,1925,3,2.7360607353039086,0.2639392646960914,0,0.054468296468257904,-0.054468296468257904,16,2,3,3,2.7360607353039086,3.005057269707322,3.005057269707322
106,528,Angelo Ogbonna,West Ham,28,2493,3,1.6960736466571689,1.3039263533428311,0,0.4284707475453615,-0.4284707475453615,13,4,5,3,1.6960736466571689,4.00784369930625,3.785348754376173
107,7712,Billy Sharp,Sheffield United,16,723,3,2.983076898381114,0.016923101618885994,0,0.5832782126963139,-0.5832782126963139,9,4,1,1,1.4607392232865095,2.650699468329549,0.6648953501135111
108,5587,Josh Maja,Fulham,15,809,3,4.918053388595581,-1.918053388595581,0,0.7428302690386772,-0.7428302690386772,21,7,0,2,4.156884551048279,4.449021197855473,0.6455439738929272
109,239,Pascal Groß,Brighton,34,2469,3,5.010525770485401,-2.010525770485401,8,5.368290125392377,2.6317098746076226,32,69,3,0,1.9658871926367283,10.404419407248497,6.732295144349337
110,5613,Gabriel,Arsenal,23,1994,2,1.5645499601960182,0.4354500398039818,0,0.05609598755836487,-0.05609598755836487,16,2,2,2,1.5645499601960182,5.762660853564739,5.748227469623089
111,6482,Eddie Nketiah,Arsenal,17,405,2,2.022098697721958,-0.02209869772195816,1,0.7423548772931099,0.2576451227068901,12,8,0,2,2.022098697721958,2.0772803630679846,0.22055049240589142
112,7230,Emile Smith-Rowe,Arsenal,20,1456,2,1.5921600051224232,0.40783999487757683,4,3.622619265690446,0.3773807343095541,13,27,0,2,1.5921600051224232,9.538248419761658,5.634505972266197
113,1746,Jeff Hendrick,Newcastle United,22,1436,2,1.107993796467781,0.8920062035322189,1,1.4332300974056125,-0.43323009740561247,10,6,1,2,1.107993796467781,3.6056416034698486,1.3866964289918542
114,6049,Solly March,Brighton,21,1684,2,1.7836019955575466,0.21639800444245338,1,1.67881984077394,-0.6788198407739401,22,27,0,2,1.7836019955575466,8.322110306471586,5.68054904974997
115,6027,Jairo Riedewald,Crystal Palace,33,1803,2,0.5630812272429466,1.4369187727570534,0,0.8973613884299994,-0.8973613884299994,8,11,4,2,0.5630812272429466,3.511384854093194,2.3339505027979612
116,7991,Aaron Connolly,Brighton,17,799,2,4.464137131348252,-2.4641371313482523,1,0.16078385151922703,0.839216148480773,23,6,0,2,4.464137131348252,4.783491691574454,0.19122542813420296
117,7752,Gabriel Martinelli,Arsenal,14,581,2,3.2524504773318768,-1.2524504773318768,1,1.7456509061157703,-0.7456509061157703,20,9,0,2,3.2524504773318768,6.159719843417406,1.7565973456948996
118,6063,Jacob Murphy,Newcastle United,26,1611,2,1.4909526873379946,0.5090473126620054,3,3.4334888719022274,-0.4334888719022274,30,19,3,2,1.4909526873379946,8.043614191003144,4.10231579374522
119,757,Jeffrey Schlupp,Crystal Palace,27,1424,2,2.0151155441999435,-0.015115544199943542,3,2.5725825037807226,0.4274174962192774,18,18,3,2,2.0151155441999435,5.158029245212674,3.4669567365199327
120,6456,Callum Hudson-Odoi,Chelsea,23,1048,2,1.3696892522275448,0.6303107477724552,3,3.104141779243946,-0.10414177924394608,23,31,0,2,1.3696892522275448,7.824358187615871,5.499199015088379
121,1654,Ben Mee,Burnley,30,2695,2,1.6194155449047685,0.38058445509523153,0,0.8052035262808204,-0.8052035262808204,22,7,3,2,1.6194155449047685,2.1182815926149487,2.01590633392334
122,1663,Johann Berg Gudmundsson,Burnley,22,1369,2,1.5335700865834951,0.46642991341650486,0,0.9595043435692787,-0.9595043435692787,19,10,2,2,1.5335700865834951,3.6138852685689926,1.3255044473335147
123,6756,Dwight McNeil,Burnley,36,3075,2,1.0806847736239433,0.9193152263760567,5,5.477006817236543,-0.4770068172365427,27,47,1,2,1.0806847736239433,6.948603229597211,3.6068124379962683
124,3288,Thiago Silva,Chelsea,23,1938,2,1.3205454014241695,0.6794545985758305,0,0.2914941646158695,-0.2914941646158695,13,5,3,2,1.3205454014241695,7.84285775385797,7.636919112876058
125,771,Georginio Wijnaldum,Liverpool,38,2961,2,2.817426797002554,-0.8174267970025539,0,1.6629218505695462,-1.6629218505695462,31,21,1,2,2.817426797002554,13.922181812115014,10.476276839151978
126,1791,Trent Alexander-Arnold,Liverpool,36,3040,2,2.5930596301332116,-0.5930596301332116,7,8.576367635279894,-1.5763676352798939,55,77,2,2,2.5930596301332116,23.10788096860051,17.6489075710997
127,3600,Serge Aurier,Tottenham,19,1619,2,1.475271712988615,0.524728287011385,3,3.7193944454193115,-0.7193944454193115,15,17,0,2,1.475271712988615,8.711731988936663,5.293095897883177
128,343,Pierre-Emile Højbjerg,Tottenham,38,3420,2,1.1379272593185306,0.8620727406814694,4,1.7558950493112206,2.2441049506887794,14,16,9,2,1.1379272593185306,16.20580850355327,14.680379221215844
129,5553,Declan Rice,West Ham,32,2880,2,3.1917652431875467,-1.1917652431875467,1,1.9789341911673546,-0.9789341911673546,28,23,2,1,1.6694275382906199,10.661632234230638,9.188759015873075
130,3203,Issa Diop,West Ham,18,1379,2,0.9535309672355652,1.0464690327644348,0,0.017779581248760223,-0.017779581248760223,3,1,3,2,0.9535309672355652,2.147920772433281,1.8317234739661217
131,725,Ola Aina,Fulham,31,2683,2,0.8479764661751688,1.1520235338248312,1,1.5527279656380415,-0.5527279656380415,14,15,3,2,0.8479764661751688,6.773145352024585,6.1204672530293465
132,8992,Hakim Ziyech,Chelsea,23,1182,2,1.9873138703405857,0.012686129659414291,3,4.4784491918981075,-1.4784491918981075,35,34,3,2,1.9873138703405857,7.660671561956406,3.6919242860749364
133,1621,Marcos Alonso,Chelsea,13,962,2,1.8240782842040062,0.1759217157959938,0,1.7216993779875338,-1.7216993779875338,22,15,2,2,1.8240782842040062,4.643395733088255,2.536423623561859
134,766,Jamaal Lascelles,Newcastle United,19,1633,2,0.7653548326343298,1.2346451673656702,0,0.06688277795910835,-0.06688277795910835,16,2,4,2,0.7653548326343298,2.606449857354164,2.349907726049423
135,1678,Michy Batshuayi,Crystal Palace,18,706,2,1.3631451642140746,0.6368548357859254,1,1.6547212526202202,-0.6547212526202202,12,9,0,2,1.3631451642140746,3.708006873726845,1.4757320675998926
136,900,Adama Traoré,Wolverhampton Wanderers,37,2630,2,2.0761541817337275,-0.07615418173372746,2,5.271671320311725,-3.271671320311725,43,55,4,2,2.0761541817337275,9.475093045271933,3.006398070603609
137,3389,Benjamin Mendy,Manchester City,13,955,2,0.33414089120924473,1.6658591087907553,1,0.301439743489027,0.698560256510973,6,5,2,2,0.33414089120924473,2.7691368013620377,2.3486025109887123
138,1687,Harry Maguire,Manchester United,34,3049,2,1.4843367198482156,0.5156632801517844,1,0.2909430041909218,0.7090569958090782,36,7,11,2,1.4843367198482156,13.127003896981478,13.018347103148699
139,4490,Semi Ajayi,West Bromwich Albion,33,2773,2,1.7337955124676228,0.26620448753237724,0,0.510466268286109,-0.510466268286109,13,7,3,2,1.7337955124676228,4.6292767114937305,3.112332496792078
140,1738,Hal Robson-Kanu,West Bromwich Albion,19,522,2,1.4960813112556934,0.5039186887443066,0,0.24345019459724426,-0.24345019459724426,13,5,2,2,1.4960813112556934,2.264205154031515,0.6344092078506947
141,1737,Matt Phillips,West Bromwich Albion,33,1823,2,2.9235169077292085,-0.9235169077292085,1,3.245671344920993,-2.245671344920993,22,25,1,2,2.9235169077292085,7.040551715530455,2.6132307648658752
142,2379,João Cancelo,Manchester City,28,2309,2,1.8656360246241093,0.13436397537589073,3,5.1776401260867715,-2.1776401260867715,35,45,5,2,1.8656360246241093,18.105726182460785,14.480545476078987
